# Accelerometer Data File
# Started @Wed Mar 30 10:14:19 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
0.84 0.355 0.393 9
0.604 0.296 0.154 8
0.312 0.241 -0.098 9
0.038 0.211 -0.431 8
-0.199 0.142 -0.673 8
-0.339 0.095 -0.811 9
-0.462 0.06 -0.877 8
-0.643 0.019 -0.909 9
-0.913 -0.032 -0.941 8
-1.18 -0.025 -1.013 8
-1.324 -0.048 -1.0 9
-1.443 -0.029 -0.97 8
-1.526 -0.014 -0.962 9
-1.531 -0.032 -0.946 8
-1.417 -0.063 -0.838 8
-1.156 -0.027 -0.65 9
-0.928 0.014 -0.456 8
-0.699 0.07 -0.321 9
-0.403 0.141 -0.266 8
-0.053 0.228 -0.234 8
0.256 0.335 -0.118 9
0.458 0.41 0.031 8
0.544 0.472 0.233 8
0.6 0.536 0.518 9
0.621 0.592 0.773 8
0.603 0.629 0.949 9
0.552 0.646 1.085 8
0.478 0.687 1.082 8
0.421 0.703 0.992 9
0.434 0.73 0.913 8
0.442 0.747 0.855 9
0.413 0.745 0.809 8
0.385 0.735 0.768 8
0.316 0.712 0.773 9
0.203 0.629 0.871 8
0.103 0.561 0.822 9
-0.02 0.507 0.689 8
-0.17 0.44 0.549 8
-0.302 0.337 0.425 9
-0.36 0.241 0.263 8
-0.351 0.162 0.128 9
-0.325 0.072 -0.032 8
-0.291 0.014 -0.165 8
-0.273 -0.025 -0.217 9
-0.306 -0.086 -0.155 8
-0.359 -0.083 -0.029 8
-0.411 -0.102 0.19 9
-0.384 -0.109 0.359 8
-0.324 -0.091 0.406 9
-0.312 0.026 0.505 8
-0.249 0.118 0.571 8
-0.165 0.241 0.659 9
-0.078 0.366 0.727 8
-0.022 0.529 0.842 9
0.008 0.715 1.001 8
0.027 0.938 1.184 8
0.055 1.224 1.343 9
0.199 1.49 1.225 8
0.435 1.823 1.237 9
0.862 2.126 1.074 8
1.522 2.281 0.69 8
2.297 2.171 0.028 9
2.782 1.715 -0.861 8
2.434 1.074 -1.44 9
1.012 0.127 -1.471 8
-0.485 -0.933 -1.165 8
-1.722 -1.933 -0.569 9
-2.707 -2.787 0.227 8
-3.6 -3.504 1.124 9
-4.064 -4.102 2.158 8
-4.299 -4.298 2.767 8
-4.285 -4.259 2.876 9
-4.076 -4.003 2.534 8
-3.659 -3.563 1.792 8
-2.956 -2.997 0.692 9
-1.968 -2.422 -0.578 8
-1.054 -1.756 -1.502 9
-0.313 -1.12 -2.333 8
0.246 -0.553 -3.009 8
0.639 -0.053 -3.401 9
0.889 0.398 -3.413 8
1.064 0.748 -3.148 9
1.161 1.013 -2.725 8
1.223 1.152 -2.254 8
1.292 1.278 -1.767 9
1.432 1.427 -1.188 8
1.554 1.393 -0.749 9
1.981 1.425 -0.226 8
2.387 1.369 -0.024 8
2.751 1.26 0.186 9
2.933 1.111 0.45 8
2.822 0.924 0.713 9
2.399 0.695 0.877 8
1.757 0.425 0.872 8
1.084 0.204 0.796 9
0.52 0.008 0.65 8
0.07 -0.141 0.4 8
-0.252 -0.256 0.061 9
-0.449 -0.356 -0.311 8
-0.58 -0.394 -0.69 9
-0.697 -0.411 -1.042 8
-0.874 -0.389 -1.312 8
-1.055 -0.356 -1.424 9
-1.21 -0.319 -1.378 8
-1.332 -0.267 -1.237 9
-1.412 -0.206 -1.129 8
-1.493 -0.135 -0.963 8
-1.489 -0.093 -0.772 9
-1.393 -0.051 -0.576 8
-1.21 0.005 -0.394 9
-0.927 0.08 -0.22 8
-0.589 0.156 -0.018 8
-0.317 0.259 0.134 9
-0.076 0.371 0.301 8
0.107 0.48 0.435 9
0.227 0.577 0.521 8
0.287 0.66 0.575 8
0.265 0.751 0.623 9
0.29 0.815 0.611 8
0.291 0.882 0.586 9
0.326 0.93 0.559 8
0.405 0.947 0.541 8
0.501 0.933 0.53 9
0.56 0.908 0.478 8
0.601 0.841 0.466 8
0.576 0.789 0.501 9
0.467 0.701 0.537 8
0.279 0.602 0.516 9
0.056 0.526 0.423 8
-0.09 0.39 0.376 8
-0.106 0.302 0.329 9
-0.066 0.206 0.263 8
-0.016 0.12 0.184 9
0.039 0.057 0.104 8
0.09 0.015 0.042 8
0.047 -0.018 0.025 9
-0.008 0.012 -0.037 8
-0.085 0.014 -0.01 9
-0.124 0.04 0.025 8
-0.094 0.105 0.114 8
-0.002 0.2 0.327 9
0.098 0.314 0.578 8
0.194 0.506 0.691 9
0.266 0.756 0.814 8
0.438 0.992 0.894 8
0.696 1.226 0.844 9
1.014 1.484 0.68 8
1.552 1.683 0.753 9
1.919 1.792 0.519 8
2.262 1.793 0.265 8
2.349 1.653 0.031 9
2.187 1.344 -0.185 8
1.885 0.863 -0.368 8
1.285 0.098 -0.245 9
0.484 -0.761 0.24 8
-0.255 -1.539 0.726 9
-0.842 -2.218 1.301 8
-1.271 -2.803 1.968 8
-1.594 -3.301 2.632 9
-1.857 -3.672 3.147 8
-1.966 -3.758 3.206 9
-1.987 -3.605 2.856 8
-1.915 -3.271 2.055 8
-1.698 -2.798 0.892 9
-1.294 -2.221 -0.438 8
-0.725 -1.595 -1.639 9
-0.142 -0.992 -2.325 8
0.455 -0.47 -2.837 8
0.894 -0.024 -3.117 9
1.146 0.362 -3.225 8
1.228 0.692 -3.166 9
1.241 0.95 -2.87 8
1.256 1.089 -2.467 8
1.243 1.087 -1.845 9
1.195 0.991 -1.185 8
1.105 0.821 -0.572 8
0.965 0.601 -0.052 9
0.768 0.4 0.289 8
0.564 0.207 0.468 9
0.359 0.017 0.605 8
0.135 -0.093 0.557 8
-0.071 -0.156 0.325 9
-0.224 -0.225 -0.012 8
-0.328 -0.292 -0.366 9
-0.323 -0.302 -0.668 8
-0.331 -0.313 -0.878 8
-0.373 -0.307 -1.019 9
-0.441 -0.293 -1.076 8
-0.534 -0.276 -1.049 9
-0.665 -0.244 -1.013 8
-0.938 -0.171 -1.022 8
-1.135 -0.124 -0.968 9
-1.175 -0.077 -0.869 8
-1.12 -0.007 -0.745 9
-1.049 0.087 -0.622 8
-0.909 0.177 -0.547 8
-0.673 0.241 -0.54 9
-0.38 0.337 -0.529 8
-0.021 0.43 -0.492 9
0.366 0.496 -0.4 8
0.703 0.537 -0.248 8
0.902 0.551 0.007 9
0.987 0.521 0.339 8
0.941 0.513 0.654 8
0.89 0.51 0.952 9
0.828 0.495 1.221 8
0.714 0.463 1.424 9
0.571 0.445 1.505 8
0.476 0.475 1.495 8
0.357 0.493 1.358 9
0.265 0.497 1.24 8
0.208 0.51 1.177 9
0.15 0.533 1.153 8
0.001 0.52 1.09 8
-0.054 0.523 1.0 9
-0.083 0.552 0.803 8
-0.115 0.578 0.555 9
-0.141 0.595 0.279 8
-0.139 0.597 0.002 8
-0.106 0.56 -0.207 9
-0.166 0.472 -0.326 8
-0.183 0.362 -0.374 9
-0.219 0.234 -0.269 8
-0.255 0.119 -0.132 8
-0.296 0.035 -0.117 9
-0.451 -0.039 -0.261 8
-0.523 -0.111 -0.399 8
-0.481 -0.164 -0.45 9
-0.423 -0.178 -0.422 8
-0.416 -0.181 -0.335 9
-0.445 -0.193 -0.202 8
-0.446 -0.198 0.034 8
-0.431 -0.12 0.212 9
-0.439 0.004 0.359 8
-0.463 0.177 0.542 9
-0.447 0.379 0.693 8
-0.372 0.587 0.765 8
-0.013 1.229 0.947 9
0.748 1.794 1.051 8
1.433 2.302 1.145 9
2.388 2.694 1.08 8
3.365 2.905 0.792 8
4.023 2.822 0.279 9
3.915 2.334 -0.265 8
2.547 1.384 -0.492 9
0.708 0.193 -0.541 8
-1.048 -0.926 -0.207 8
-2.604 -1.873 0.423 9
-3.888 -2.67 1.214 8
-4.628 -3.402 2.092 9
-4.725 -3.844 2.641 8
-4.613 -4.085 2.815 8
-4.248 -4.119 2.714 9
-3.798 -3.928 2.249 8
-3.356 -3.546 1.357 8
-2.791 -3.072 0.13 9
-2.172 -2.467 -1.043 8
-1.677 -1.886 -1.846 9
-1.205 -1.392 -2.469 8
-0.699 -0.956 -2.916 8
-0.193 -0.547 -3.108 9
0.201 -0.183 -3.072 8
0.516 0.14 -2.931 9
0.729 0.458 -2.771 8
0.882 0.754 -2.669 8
0.988 0.994 -2.555 9
1.093 1.163 -2.318 8
1.302 1.298 -1.871 9
1.6 1.372 -1.349 8
1.834 1.402 -0.848 8
2.208 1.351 -0.42 9
2.614 1.254 0.058 8
2.868 1.123 0.67 9
2.829 0.901 1.326 8
2.4 0.666 1.618 8
1.745 0.408 1.978 9
1.067 0.206 2.08 8
0.525 0.058 1.891 9
0.078 -0.067 1.213 8
-0.136 -0.082 0.412 8
-0.175 -0.022 -0.331 9
-0.228 -0.004 -0.882 8
-0.343 0.019 -1.245 8
-0.492 0.032 -1.451 9
-0.645 0.034 -1.512 8
-0.812 0.067 -1.404 9
-1.0 0.045 -1.139 8
-1.245 0.008 -0.899 8
-1.405 -0.03 -0.671 9
-1.468 -0.05 -0.502 8
-1.447 -0.047 -0.418 9
-1.372 -0.044 -0.364 8
-1.257 -0.037 -0.209 8
-1.034 -0.017 0.018 9
-0.767 -0.011 0.266 8
-0.466 0.0 0.505 9
-0.163 0.048 0.703 8
0.065 0.153 0.82 8
0.213 0.309 0.908 9
0.351 0.45 0.874 8
0.5 0.562 0.834 9
0.658 0.667 0.8 8
0.815 0.772 0.75 8
0.935 0.858 0.658 9
0.998 0.904 0.612 8
1.012 0.906 0.595 8
1.001 0.847 0.637 9
0.946 0.78 0.666 8
0.821 0.734 0.638 9
0.606 0.683 0.589 8
0.331 0.611 0.364 8
0.212 0.515 0.158 9
0.159 0.413 0.029 8
0.135 0.322 -0.076 9
0.094 0.251 -0.216 8
0.0 0.182 -0.378 8
-0.088 0.117 -0.51 9
-0.151 0.089 -0.524 8
-0.145 0.069 -0.553 9
-0.091 0.066 -0.522 8
-0.039 0.094 -0.389 8
-0.027 0.164 -0.234 9
0.011 0.237 -0.141 8
0.118 0.348 0.062 9
0.219 0.48 0.269 8
0.329 0.636 0.45 8
0.452 0.821 0.566 9
0.573 1.031 0.567 8
0.85 1.238 0.568 9
1.224 1.374 0.365 8
1.638 1.464 0.456 8
1.96 1.498 0.472 9
2.093 1.465 0.228 8
1.958 1.332 -0.157 8
1.72 1.034 -0.415 9
1.315 0.62 -0.519 8
0.812 0.116 -0.465 9
0.333 -0.414 -0.308 8
-0.073 -0.945 -0.071 8
-0.509 -1.645 0.504 9
-0.921 -2.219 1.081 8
-1.225 -2.71 1.668 9
-1.597 -3.096 2.125 8
-1.899 -3.308 2.372 8
-2.002 -3.321 2.344 9
-1.904 -3.166 1.975 8
-1.575 -2.779 1.187 9
-1.108 -2.417 0.328 8
-0.607 -1.998 -0.587 8
-0.21 -1.533 -1.399 9
0.046 -1.068 -2.025 8
0.238 -0.658 -2.463 9
0.36 -0.297 -2.603 8
0.428 -0.025 -2.583 8
0.429 0.181 -2.417 9
0.428 0.325 -2.172 8
0.48 0.402 -1.874 9
0.583 0.407 -1.485 8
0.56 0.405 -0.825 8
0.688 0.276 -0.156 9
0.847 0.126 0.383 8
0.877 0.039 0.633 8
0.639 0.007 0.62 9
0.176 -0.041 0.572 8
-0.447 -0.075 0.597 9
-0.732 -0.18 0.682 8
-0.762 -0.215 0.798 8
-0.592 -0.196 0.878 9
-0.35 -0.145 0.855 8
-0.196 -0.058 0.676 9
-0.054 0.057 0.286 8
0.045 0.186 -0.2 8
0.056 0.289 -0.483 9
0.0 0.368 -0.678 8
-0.08 0.401 -0.813 9
-0.112 0.371 -0.854 8
-0.12 0.384 -0.768 8
-0.229 0.359 -0.588 9
-0.376 0.332 -0.406 8
-0.5 0.292 -0.264 9
-0.594 0.239 -0.112 8
-0.685 0.189 0.142 8
-0.689 0.1 0.353 9
-0.557 0.003 0.465 8
-0.359 -0.002 0.555 8
-0.089 0.025 0.62 9
0.209 0.05 0.637 8
0.475 0.081 0.596 9
0.69 0.094 0.628 8
0.754 0.139 0.528 8
0.748 0.174 0.42 9
0.707 0.189 0.388 8
0.617 0.192 0.442 9
0.471 0.202 0.507 8
0.326 0.245 0.458 8
0.25 0.233 0.444 9
0.238 0.237 0.448 8
0.285 0.264 0.405 9
0.344 0.32 0.276 8
0.352 0.402 0.076 8
0.341 0.439 -0.04 9
0.309 0.522 -0.113 8
0.286 0.566 -0.234 9
0.279 0.576 -0.344 8
0.292 0.571 -0.396 8
0.323 0.554 -0.36 9
0.272 0.533 -0.257 8
0.171 0.457 -0.255 9
0.041 0.39 -0.239 8
-0.103 0.344 -0.151 8
-0.213 0.31 -0.026 9
-0.243 0.269 0.027 8
-0.293 0.212 -0.088 8
-0.267 0.184 -0.126 9
-0.299 0.151 -0.003 8
-0.364 0.128 0.123 9
-0.435 0.118 0.188 8
-0.484 0.11 0.227 8
-0.467 0.111 0.236 9
-0.491 0.128 0.293 8
-0.501 0.162 0.432 9
-0.449 0.222 0.54 8
-0.375 0.324 0.569 8
-0.372 0.481 0.546 9
-0.451 0.663 0.511 8
-0.377 0.893 0.464 9
-0.234 1.067 0.376 8
-0.06 1.22 0.271 8
0.669 1.572 -0.15 9
1.117 1.572 -0.624 8
1.973 1.469 -1.561 9
1.856 1.069 -1.849 8
0.876 0.354 -1.552 8
-0.314 -0.433 -0.911 9
-1.368 -1.199 -0.173 8
-2.256 -1.976 0.596 8
-3.011 -2.644 1.396 9
-3.431 -3.322 2.338 8
-3.756 -3.695 2.944 9
-3.848 -3.804 3.163 8
-3.653 -3.676 2.999 8
-3.192 -3.337 2.458 9
-2.394 -2.926 1.453 8
-1.417 -2.466 0.272 9
-0.477 -1.915 -0.725 8
0.27 -1.359 -1.479 8
0.731 -0.839 -1.998 9
0.924 -0.354 -2.299 8
1.025 0.053 -2.179 9
0.986 0.408 -1.833 8
0.947 0.691 -1.39 8
0.918 0.901 -0.997 9
1.0 1.065 -0.639 8
1.341 1.174 -0.202 9
1.877 1.149 0.292 8
2.438 1.166 0.674 8
2.828 1.079 1.128 9
2.978 0.947 1.615 8
2.819 0.799 1.969 9
2.331 0.641 1.976 8
1.582 0.469 1.488 8
0.839 0.287 0.809 9
0.295 0.091 0.055 8
-0.023 -0.044 -0.541 8
-0.229 -0.133 -1.022 9
-0.409 -0.196 -1.478 8
-0.639 -0.197 -1.84 9
-0.805 -0.21 -2.044 8
-0.95 -0.22 -2.098 8
-1.055 -0.182 -2.097 9
-1.097 -0.122 -2.046 8
-1.096 -0.083 -1.916 9
-1.196 -0.023 -1.767 8
-1.13 -0.033 -1.501 8
-1.042 0.009 -1.347 9
-0.944 0.068 -1.261 8
-0.806 0.12 -1.174 9
-0.587 0.146 -1.019 8
-0.314 0.126 -0.739 8
-0.117 0.117 -0.406 9
0.038 0.124 -0.188 8
0.168 0.129 0.04 9
0.243 0.146 0.295 8
0.236 0.191 0.528 8
0.235 0.222 0.727 9
0.269 0.299 0.829 8
0.335 0.416 0.856 9
0.391 0.542 0.815 8
0.446 0.653 0.71 8
0.53 0.745 0.578 9
0.651 0.833 0.544 8
0.722 0.933 0.5 8
0.692 0.961 0.48 9
0.679 0.966 0.487 8
0.717 0.944 0.519 9
0.78 0.878 0.564 8
0.82 0.818 0.598 8
0.805 0.752 0.624 9
0.801 0.68 0.568 8
0.805 0.616 0.423 9
0.786 0.557 0.248 8
0.723 0.5 0.095 8
0.657 0.443 0.044 9
0.565 0.38 0.05 8
0.422 0.353 0.19 9
0.252 0.342 0.391 8
0.102 0.359 0.61 8
0.027 0.433 0.818 9
0.075 0.588 0.965 8
0.339 0.784 0.907 9
0.54 1.046 0.682 8
0.798 1.289 0.318 8
1.028 1.508 -0.07 9
1.131 1.696 -0.364 8
1.256 1.756 -0.519 8
1.26 1.595 -0.525 9
1.266 1.205 -0.467 8
1.145 0.627 -0.307 9
0.835 -0.115 0.099 8
0.382 -0.929 0.841 8
-0.028 -1.594 1.676 9
-0.479 -2.237 2.547 8
-0.922 -2.814 3.319 9
-1.284 -3.308 3.937 8
-1.585 -3.651 4.255 8
-1.838 -3.763 4.149 9
-1.945 -3.625 3.694 8
-1.825 -3.271 2.875 9
-1.004 -2.624 1.188 8
-0.533 -2.125 0.105 8
-0.443 -1.77 -0.424 9
-0.005 -1.27 -1.549 8
0.349 -0.77 -2.703 9
0.609 -0.325 -3.436 8
0.75 0.0 -3.953 8
0.764 0.258 -4.043 9
0.734 0.443 -3.798 8
0.693 0.536 -3.383 9
0.469 0.549 -2.819 8
0.288 0.444 -2.147 8
0.19 0.332 -1.614 9
0.152 0.221 -1.126 8
0.177 0.122 -0.706 8
0.273 0.043 -0.391 9
0.439 -0.017 -0.134 8
0.443 -0.026 0.196 9
0.441 -0.034 0.35 8
0.324 -0.029 0.357 8
0.115 -0.005 0.229 9
-0.102 0.05 -0.038 8
-0.263 0.139 -0.399 9
-0.342 0.195 -0.713 8
-0.345 0.274 -0.909 8
-0.33 0.36 -1.081 9
-0.344 0.421 -1.207 8
-0.401 0.446 -1.267 9
-0.471 0.476 -1.32 8
-0.543 0.483 -1.247 8
-0.617 0.454 -1.042 9
-0.698 0.399 -0.757 8
-0.786 0.339 -0.427 9
-0.86 0.291 -0.103 8
-0.871 0.266 0.138 8
-0.739 0.24 0.223 9
-0.477 0.235 0.283 8
-0.163 0.262 0.372 9
0.149 0.308 0.476 8
0.392 0.361 0.549 8
0.447 0.439 0.518 9
0.385 0.517 0.397 8
0.33 0.533 0.319 8
0.29 0.565 0.261 9
0.242 0.595 0.272 8
0.184 0.593 0.382 9
0.159 0.557 0.572 8
0.075 0.544 0.824 8
0.003 0.487 1.098 9
-0.09 0.443 1.237 8
-0.191 0.42 1.244 9
-0.263 0.427 1.162 8
-0.264 0.491 1.002 8
-0.167 0.498 0.763 9
-0.055 0.532 0.487 8
0.074 0.589 0.25 9
0.158 0.618 0.078 8
0.178 0.592 -0.071 8
0.193 0.523 -0.243 9
0.202 0.437 -0.3 8
0.168 0.373 -0.227 9
0.065 0.288 -0.14 8
-0.032 0.197 -0.085 8
-0.1 0.109 -0.005 9
-0.191 0.002 0.237 8
-0.257 -0.101 0.43 8
-0.338 -0.168 0.418 9
-0.441 -0.213 0.433 8
-0.536 -0.218 0.573 9
-0.625 -0.171 0.789 8
-0.765 -0.077 0.893 8
-0.867 0.092 0.948 9
-0.857 0.37 0.977 8
-0.684 0.743 0.984 9
-0.274 1.17 0.9 8
0.413 1.607 0.644 8
1.318 2.013 0.183 9
2.379 2.334 -0.458 8
3.189 2.326 -1.189 9
3.233 1.976 -1.852 8
2.472 1.369 -1.902 8
1.142 0.586 -1.197 9
-0.34 -0.332 -0.273 8
-1.534 -1.228 0.572 9
-2.279 -1.935 1.703 8
-2.823 -2.545 2.734 8
-3.2 -3.036 3.413 9
-3.412 -3.349 3.601 8
-3.481 -3.417 3.278 9
-3.37 -3.2 2.513 8
-2.913 -2.851 1.602 8
-2.249 -2.364 0.501 9
-1.493 -1.827 -0.711 8
-0.787 -1.319 -1.868 8
-0.278 -0.861 -2.758 9
0.03 -0.453 -3.28 8
0.197 -0.118 -3.489 9
0.197 0.127 -3.368 8
0.101 0.276 -2.94 8
0.026 0.358 -2.342 9
0.072 0.428 -1.758 8
0.221 0.416 -1.216 9
0.485 0.379 -0.713 8
0.753 0.342 -0.484 8
0.973 0.292 -0.333 9
1.12 0.244 -0.16 8
1.194 0.246 -0.091 9
1.202 0.16 0.043 8
1.235 0.071 0.091 8
1.224 0.067 0.155 9
1.145 0.074 0.307 8
1.015 0.07 0.454 9
0.883 0.134 0.352 8
0.801 0.207 0.145 8
0.721 0.255 0.026 9
0.619 0.337 -0.186 8
0.52 0.409 -0.453 8
0.44 0.454 -0.707 9
0.37 0.51 -0.918 8
0.242 0.568 -1.177 9
-0.011 0.572 -1.281 8
-0.279 0.533 -1.245 8
-0.476 0.47 -1.078 9
-0.599 0.408 -0.847 8
-0.68 0.365 -0.598 9
-0.637 0.305 -0.356 8
-0.576 0.305 -0.162 8
-0.467 0.3 -0.034 9
-0.334 0.306 0.052 8
-0.208 0.32 0.109 9
-0.114 0.308 0.127 8
-0.015 0.308 0.16 8
0.018 0.318 0.14 9
-0.028 0.341 0.103 8
-0.073 0.337 0.149 9
-0.085 0.313 0.293 8
-0.074 0.316 0.444 8
-0.113 0.34 0.41 9
-0.23 0.243 0.395 8
-0.342 0.193 0.348 9
-0.395 0.173 0.259 8
-0.361 0.178 0.133 8
-0.243 0.225 -0.007 9
-0.151 0.229 -0.069 8
-0.12 0.265 -0.138 8
-0.097 0.314 -0.163 9
-0.05 0.358 -0.168 8
0.033 0.385 -0.136 9
0.134 0.399 -0.002 8
0.165 0.42 0.264 8
0.161 0.446 0.443 9
0.215 0.456 0.567 8
0.278 0.475 0.631 9
0.336 0.506 0.617 8
0.404 0.532 0.533 8
0.428 0.554 0.339 9
0.468 0.576 0.169 8
0.494 0.593 0.045 9
0.506 0.608 0.041 8
0.471 0.619 0.187 8
0.348 0.617 0.43 9
0.202 0.587 0.569 8
0.088 0.593 0.607 9
0.12 0.617 0.596 8
0.252 0.644 0.631 8
0.431 0.661 0.689 9
0.601 0.651 0.668 8
0.781 0.557 0.629 9
0.886 0.383 0.694 8
0.835 0.234 0.828 8
0.684 0.032 1.042 9
0.612 -0.248 1.267 8
0.816 -0.573 1.376 8
1.175 -0.944 1.321 9
1.287 -1.362 1.236 8
1.052 -1.75 1.308 9
0.637 -2.111 1.517 8
0.174 -2.409 1.796 8
-0.256 -2.586 2.073 9
-0.501 -2.644 2.336 8
-0.573 -2.566 2.358 9
-0.432 -2.401 2.07 8
-0.2 -2.118 1.471 8
0.014 -1.741 0.653 9
0.173 -1.345 -0.231 8
0.293 -0.94 -1.247 9
0.341 -0.539 -2.457 8
0.396 -0.177 -3.353 8
0.425 0.142 -3.786 9
0.444 0.398 -3.812 8
0.489 0.561 -3.588 9
0.502 0.645 -3.105 8
0.324 0.638 -2.301 8
0.0 0.565 -1.403 9
-0.34 0.479 -0.662 8
-0.584 0.405 -0.145 8
-0.681 0.332 0.249 9
-0.615 0.236 0.587 8
-0.46 0.064 0.838 9
-0.316 -0.03 0.881 8
-0.188 -0.101 0.746 8
-0.156 -0.157 0.443 9
-0.307 -0.172 0.002 8
-0.536 -0.182 -0.376 9
-0.736 -0.209 -0.584 8
-0.877 -0.228 -0.698 8
-0.874 -0.24 -0.728 9
-0.835 -0.24 -0.729 8
-0.904 -0.226 -0.758 9
-0.821 -0.204 -0.808 8
-0.773 -0.157 -0.803 8
-0.713 -0.087 -0.869 9
-0.588 -0.025 -0.917 8
-0.414 0.029 -0.896 9
-0.242 0.093 -0.833 8
-0.057 0.15 -0.888 8
0.038 0.185 -0.909 9
0.177 0.189 -0.824 8
0.273 0.202 -0.689 9
0.311 0.216 -0.578 8
0.341 0.201 -0.509 8
0.399 0.207 -0.404 9
0.427 0.181 -0.216 8
0.382 0.196 -0.017 8
0.315 0.229 0.117 9
0.27 0.267 0.239 8
0.26 0.309 0.427 9
0.221 0.34 0.779 8
0.225 0.387 1.022 8
0.217 0.444 1.135 9
0.206 0.529 1.208 8
0.211 0.617 1.253 9
0.24 0.683 1.239 8
0.27 0.765 1.214 8
0.268 0.813 1.205 9
0.276 0.805 1.086 8
0.274 0.777 0.939 9
0.247 0.733 0.803 8
0.185 0.668 0.706 8
0.107 0.567 0.614 9
-0.038 0.472 0.545 8
-0.117 0.373 0.385 9
-0.183 0.294 0.198 8
-0.245 0.237 0.032 8
-0.293 0.182 -0.085 9
-0.366 0.105 -0.146 8
-0.389 0.014 -0.088 8
-0.385 -0.049 0.102 9
-0.375 -0.102 0.271 8
-0.411 -0.121 0.356 9
-0.506 -0.079 0.37 8
-0.529 0.011 0.37 8
-0.518 0.146 0.408 9
-0.487 0.317 0.406 8
-0.425 0.522 0.429 9
-0.304 0.728 0.442 8
-0.105 0.909 0.445 8
0.252 1.086 0.619 9
0.904 1.209 0.53 8
1.497 1.179 0.046 9
1.847 0.967 -0.43 8
1.681 0.564 -0.625 8
0.869 -0.022 -0.483 9
-0.278 -0.791 -0.273 8
-1.333 -1.507 0.602 9
-2.127 -2.055 1.637 8
-2.652 -2.558 2.558 8
-2.972 -2.904 3.263 9
-3.121 -3.007 3.706 8
-2.857 -3.092 3.803 9
-2.591 -2.861 3.384 8
-2.427 -2.568 2.493 8
-2.257 -2.194 1.259 9
-2.035 -1.782 -0.08 8
-1.733 -1.386 -1.228 8
-1.266 -1.007 -1.808 9
-0.89 -0.73 -2.185 8
-0.566 -0.513 -2.577 9
-0.31 -0.309 -2.885 8
-0.092 -0.132 -3.032 8
0.092 0.003 -3.007 9
0.136 0.191 -2.882 8
0.192 0.29 -2.771 9
0.264 0.423 -2.611 8
0.412 0.553 -2.367 8
0.615 0.63 -2.164 9
0.858 0.69 -1.969 8
1.116 0.745 -1.537 9
1.486 0.735 -1.099 8
1.779 0.704 -0.612 8
1.905 0.684 -0.17 9
1.85 0.654 0.181 8
1.651 0.592 0.458 9
1.36 0.534 0.711 8
1.175 0.473 0.824 8
1.005 0.428 0.946 9
0.848 0.409 1.009 8
0.662 0.413 0.959 9
0.43 0.429 0.76 8
0.215 0.435 0.435 8
0.026 0.44 0.19 9
-0.11 0.392 -0.008 8
-0.246 0.343 -0.192 8
-0.357 0.275 -0.312 9
-0.433 0.176 -0.327 8
-0.543 0.103 -0.286 9
-0.748 -0.029 -0.223 8
-0.938 -0.137 -0.103 8
-1.049 -0.237 -0.008 9
-1.089 -0.322 0.067 8
-1.077 -0.38 0.129 9
-1.0 -0.402 0.15 8
-0.868 -0.355 -0.049 8
-0.685 -0.294 -0.204 9
-0.502 -0.212 -0.354 8
-0.348 -0.117 -0.507 9
-0.236 -0.028 -0.62 8
-0.148 0.035 -0.645 8
-0.074 0.089 -0.687 9
0.046 0.203 -0.752 8
0.163 0.33 -0.776 9
0.276 0.444 -0.757 8
0.447 0.574 -0.704 8
0.593 0.666 -0.61 9
0.768 0.789 -0.524 8
0.922 0.865 -0.514 8
1.029 0.925 -0.43 9
1.144 0.948 -0.286 8
1.292 0.915 -0.093 9
1.397 0.844 0.237 8
1.292 0.717 0.544 8
0.997 0.567 0.732 9
0.64 0.428 0.856 8
0.289 0.297 0.94 9
-0.008 0.173 0.983 8
-0.213 0.081 0.964 8
-0.273 0.054 0.912 9
-0.267 0.013 0.773 8
-0.212 0.018 0.581 9
-0.114 0.065 0.383 8
-0.01 0.125 0.22 8
0.032 0.169 0.093 9
0.076 0.202 0.017 8
0.024 0.249 0.02 9
-0.028 0.292 0.067 8
-0.072 0.336 0.171 8
-0.099 0.387 0.349 9
-0.071 0.439 0.597 8
-0.032 0.481 0.721 9
0.111 0.557 1.0 8
0.255 0.686 1.221 8
0.386 0.822 1.32 9
0.511 0.942 1.286 8
0.646 1.087 1.136 8
1.123 1.174 1.076 9
1.337 1.174 0.777 8
1.47 1.064 0.44 9
1.367 0.832 0.229 8
1.04 0.493 0.123 8
0.661 0.024 -0.012 9
0.235 -0.488 0.177 8
-0.164 -1.011 0.596 9
-0.487 -1.421 1.085 8
-0.652 -1.754 1.578 8
-0.641 -2.018 2.036 9
-0.529 -2.145 2.412 8
-0.195 -2.247 2.534 9
