# Accelerometer Data File
# Started @Tue Mar 29 09:29:06 CDT 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: LGE Accelerometer
# sensor Resolution: 0.0011901855m/sec^2; Max Range: 39.226593; Min Delay: 8333 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: ft/sec^2
# gravity  filtered out
# Accuracy: MEDIUM
-4.957 -0.284 -2.148 8
-4.932 1.173 -1.794 9
-4.852 1.949 -0.983 8
-4.107 2.053 -0.924 9
-2.589 1.736 -2.618 8
-3.097 1.877 -4.301 8
-4.569 3.151 -4.194 9
-5.61 5.588 -0.925 8
-5.249 7.037 3.113 8
-3.228 6.535 8.144 9
-0.401 4.774 14.977 8
-0.353 4.147 14.116 9
-2.323 4.491 7.335 8
-2.434 5.176 2.376 8
-0.475 5.657 0.346 9
2.141 5.597 0.216 8
3.481 4.907 0.082 9
3.607 3.731 -0.774 8
2.711 3.284 0.059 8
1.676 3.249 -0.733 9
0.924 3.144 -1.91 8
0.628 2.664 -2.376 9
0.677 1.815 -2.006 8
0.504 1.038 -1.702 8
0.435 0.587 -1.464 9
0.32 0.251 -1.137 8
0.199 0.088 -0.993 9
0.192 -0.002 -1.072 8
0.412 -0.204 -1.248 8
0.707 -0.17 -2.13 9
-0.369 0.042 -1.511 8
-0.123 -0.325 -1.556 8
0.31 -0.688 -1.765 9
0.627 -0.863 -1.632 8
1.653 -1.245 -1.205 9
2.918 -2.218 -1.562 8
2.601 -2.855 -0.517 8
3.672 -3.517 -0.555 9
5.088 -4.163 -0.81 8
6.107 -4.67 -1.5 9
7.124 -4.989 -3.843 8
9.907 -5.693 -5.312 8
10.794 -6.186 -4.068 9
11.312 -6.279 -1.286 8
10.712 -5.879 1.96 9
8.169 -4.863 4.491 8
3.639 -3.085 5.179 8
0.878 -0.57 3.334 9
0.833 1.817 1.382 8
0.16 3.693 0.005 9
-1.115 5.048 -0.789 8
-2.321 5.794 -0.872 8
-2.677 5.827 -0.204 9
-2.27 4.283 0.859 8
-4.089 1.697 1.848 9
-6.043 -1.695 1.912 8
-8.213 -5.696 1.047 8
-10.177 -9.964 -0.095 9
-10.713 -14.059 -0.561 8
-7.259 -17.419 -0.175 8
-2.93 -15.79 -0.71 9
0.811 -10.017 -0.7 8
2.772 -2.091 -0.909 9
2.721 5.363 -1.36 8
1.496 9.911 -1.05 8
0.544 11.964 -1.178 9
-0.203 12.391 -1.027 8
-0.851 11.936 -0.546 9
-1.66 10.964 0.059 8
-2.573 9.551 0.597 8
-3.193 7.555 1.053 9
-3.732 5.374 2.228 8
-4.142 3.236 1.945 9
-4.549 1.441 1.354 8
-5.303 0.301 1.104 8
-5.928 -0.173 1.337 9
-5.194 -0.318 1.658 8
-5.035 -0.214 1.085 9
-4.701 -0.163 1.426 8
-4.899 0.378 2.231 8
-4.956 0.943 2.863 9
-4.29 1.17 2.835 8
-2.988 1.195 2.026 9
-1.936 1.348 1.113 8
-0.221 1.112 0.041 8
1.457 0.664 -0.989 9
3.046 0.014 -1.616 8
4.358 -0.771 -1.738 8
4.886 -1.511 -1.652 9
4.742 -1.977 -1.336 8
4.284 -2.265 -1.142 9
3.831 -2.311 -0.725 8
3.317 -2.064 0.004 8
2.673 -1.566 0.74 9
2.017 -0.986 0.833 8
2.313 -0.955 0.898 9
3.166 -1.21 0.765 8
3.731 -1.073 0.698 8
3.681 -0.55 0.824 9
3.151 0.032 1.069 8
2.675 0.23 1.176 9
2.459 -0.043 1.442 8
2.338 -0.292 1.584 8
2.062 -0.433 1.51 9
1.475 -0.416 1.283 8
0.745 -0.287 1.043 9
0.404 -0.211 0.924 8
0.242 -0.413 0.21 8
-0.019 -0.461 -0.684 9
-0.3 -0.46 -1.458 8
-0.591 -0.455 -1.862 8
-0.886 -0.469 -1.936 9
-1.152 -0.515 -2.073 8
-1.566 -0.494 -2.118 9
-1.661 -0.645 -1.819 8
-1.536 -0.788 -1.597 8
-1.128 -0.901 -1.826 9
-0.465 -1.049 -2.301 8
0.228 -1.322 -2.077 9
0.67 -1.376 -2.126 8
0.807 -1.371 -1.45 8
1.011 -1.299 -0.636 9
1.283 -1.141 0.003 8
1.537 -0.814 0.26 9
1.753 -0.643 0.622 8
2.025 -0.642 1.148 8
2.498 -0.828 1.112 9
2.842 -1.218 1.398 8
2.91 -1.603 1.771 9
2.884 -1.827 1.744 8
3.34 -1.948 1.083 8
3.823 -2.056 0.702 9
4.424 -2.121 0.146 8
4.795 -2.029 -0.651 9
4.889 -1.861 -1.596 8
4.712 -1.714 -2.636 8
4.213 -1.581 -3.853 9
3.274 -1.348 -4.571 8
1.749 -0.773 -5.04 8
0.364 -0.349 -5.099 9
-1.158 -0.152 -4.415 8
-3.105 -0.202 -2.598 9
-5.172 -0.643 0.626 8
-6.469 -1.323 2.722 8
-7.526 -2.311 3.597 9
-8.34 -2.981 3.538 8
-8.693 -3.028 2.551 9
-8.598 -2.403 0.788 8
-8.567 -1.329 -1.183 8
-6.085 -0.677 -2.167 9
-3.527 -0.231 -2.243 8
-1.49 0.353 -1.651 9
-0.9 1.31 -0.626 8
-2.142 2.512 0.4 8
-4.007 3.19 0.601 9
-4.022 3.808 -0.329 8
-3.708 4.455 -0.476 9
-3.45 4.752 -0.2 8
-3.334 4.855 0.159 8
-3.306 5.085 0.358 9
-3.279 5.623 0.344 8
-1.648 5.227 0.687 8
-0.439 4.254 1.537 9
0.446 3.338 2.233 8
1.175 2.815 2.65 9
1.89 2.566 3.939 8
2.628 1.91 9.02 8
0.49 2.79 11.041 9
-0.35 3.254 4.743 8
0.165 3.497 -0.534 9
1.474 3.509 -2.737 8
2.761 3.161 -2.86 8
3.285 2.276 -1.383 9
2.914 1.609 -0.603 8
2.594 1.079 -0.215 9
1.937 0.804 -0.132 8
1.21 0.676 -0.198 8
0.787 0.543 -0.234 9
0.523 0.422 -0.129 8
0.099 0.414 -0.436 9
-0.595 0.492 -0.844 8
-1.026 0.563 -1.262 8
-1.225 0.585 -1.726 9
-1.343 0.572 -2.323 8
-1.222 0.63 -3.071 9
-1.11 0.366 -2.222 8
-0.835 0.266 -1.645 8
-0.331 0.079 -1.286 9
0.195 -0.284 -0.589 8
0.789 -0.858 0.606 8
2.364 -1.775 1.171 9
5.689 -4.034 0.62 8
8.179 -6.312 -0.171 9
12.961 -9.685 -0.623 8
18.596 -13.553 -1.283 8
21.008 -16.23 -2.733 9
15.657 -15.511 -4.167 8
4.754 -8.986 -2.144 9
3.484 -2.658 -0.283 8
4.962 1.417 0.837 8
4.638 3.737 1.28 9
1.225 5.482 1.358 8
-1.977 6.474 1.277 9
-5.471 7.878 0.943 8
-6.482 7.91 1.404 8
-6.68 7.077 1.94 9
-7.464 4.937 1.597 8
-9.59 2.725 0.318 9
-11.926 0.418 -1.2 8
-11.383 -3.897 -2.334 8
-7.421 -10.966 -1.23 9
-1.757 -16.807 -1.145 8
3.119 -19.686 -1.72 9
5.119 -18.636 -1.62 8
3.991 -10.775 -2.316 8
2.934 0.124 -2.697 9
1.401 7.269 -1.656 8
0.048 10.992 -0.219 8
-0.917 12.411 0.977 9
-1.527 12.579 1.74 8
-1.642 11.884 2.144 9
-1.822 10.588 2.003 8
-1.936 8.811 1.756 8
-2.221 6.846 1.363 9
-3.27 5.133 1.092 8
-5.16 3.79 1.407 9
-6.286 2.212 2.863 8
-6.596 0.618 3.824 8
-6.113 -0.626 1.888 9
-5.25 -1.38 0.646 8
-4.865 -1.228 0.743 9
-5.4 -0.076 1.271 8
-5.561 0.897 2.084 8
-5.679 1.244 3.026 9
-5.308 1.46 3.374 8
-4.342 1.552 3.033 9
-2.646 1.52 1.901 8
-0.25 1.31 0.133 8
2.324 0.683 -1.338 9
4.236 0.015 -1.23 8
5.269 -0.448 -0.84 8
5.743 -0.857 -0.752 9
5.716 -1.212 -0.916 8
5.181 -1.501 -1.001 9
4.431 -1.964 -0.953 8
3.214 -2.246 -0.978 8
2.597 -2.315 -0.847 9
2.521 -2.127 -0.615 8
2.492 -1.692 -0.395 9
2.083 -1.123 -0.25 8
1.738 -0.768 -0.004 8
1.621 -0.672 0.283 9
1.534 -0.589 0.47 8
1.534 -0.522 0.4 9
1.741 -0.54 0.144 8
2.159 -0.655 -0.087 8
2.318 -0.586 -0.093 9
2.191 -0.421 -0.157 8
1.963 -0.325 -0.327 9
1.501 -0.284 -0.626 8
0.923 -0.322 -0.927 8
0.455 -0.473 -1.07 9
0.104 -0.691 -1.09 8
-0.219 -0.729 -1.004 9
-0.498 -0.83 -0.477 8
-0.804 -0.932 -0.172 8
-1.043 -0.97 -0.44 9
-1.015 -0.989 -1.101 8
-0.504 -1.434 -1.016 8
-0.547 -1.378 -0.552 9
-0.5 -1.139 -0.747 8
-0.015 -0.998 -1.162 9
0.667 -0.996 -1.341 8
1.097 -0.983 -1.108 8
1.503 -0.736 -0.955 9
1.729 -0.605 -0.127 8
2.542 -0.772 0.583 9
3.142 -1.058 1.463 8
3.447 -1.343 2.294 8
3.864 -1.581 2.53 9
4.233 -1.755 2.015 8
4.752 -1.782 0.949 9
5.634 -2.037 0.346 8
6.208 -2.141 -0.117 8
6.567 -2.009 -0.789 9
7.22 -1.743 -1.959 8
6.672 -1.105 -3.281 9
5.731 -0.544 -3.624 8
4.434 0.034 -3.54 8
2.385 0.682 -3.374 9
-0.421 1.199 -3.237 8
-3.624 1.22 -2.734 8
-6.701 0.487 0.224 9
-8.141 -0.979 3.189 8
-7.968 -2.467 3.838 9
-7.674 -3.881 3.048 8
-7.726 -5.207 2.13 8
-7.767 -6.247 1.837 9
-8.444 -5.705 0.324 8
-7.8 -4.158 -2.046 9
-7.116 -1.701 -3.718 8
-6.675 0.624 -3.942 8
-6.113 2.017 -2.823 9
-4.753 2.243 -1.236 8
-2.385 2.02 -0.755 9
-1.423 2.655 -0.935 8
-2.618 3.493 -1.212 8
-4.576 4.621 -1.349 9
-6.044 6.033 -0.967 8
-6.331 7.521 0.146 9
-5.043 8.6 0.666 8
-3.223 7.964 2.369 8
-1.479 6.384 3.534 9
0.03 4.778 4.174 8
1.459 3.363 6.563 9
2.741 2.034 12.329 8
1.205 2.767 10.281 8
0.108 3.554 3.147 9
0.514 4.076 -0.876 8
1.645 4.255 -2.264 8
2.769 3.931 -2.306 9
3.511 2.983 -1.765 8
3.534 2.004 -0.71 9
2.642 1.57 -0.484 8
1.79 1.275 -0.3 8
1.3 0.823 -0.022 9
1.026 0.281 0.099 8
0.587 -0.034 -0.321 9
0.241 -0.246 -0.992 8
-0.138 -0.284 -1.143 8
-0.515 -0.325 -1.229 9
-0.748 -0.312 -1.222 8
-0.723 -0.25 -1.268 9
-0.44 -0.225 -1.647 8
-0.283 -0.244 -2.075 8
-0.628 -0.17 -1.534 9
-0.748 -0.411 -0.945 8
0.017 -0.798 0.013 9
1.704 -1.416 0.859 8
3.64 -2.579 0.464 8
4.641 -3.894 -0.107 9
7.742 -5.57 -1.615 8
11.078 -7.394 -3.831 9
14.165 -9.19 -4.775 8
16.795 -10.966 -4.23 8
18.12 -12.486 -3.852 9
11.303 -10.195 -2.701 8
3.181 -5.07 -1.239 8
1.125 -0.832 0.411 9
1.147 2.156 1.79 8
0.258 4.244 2.41 9
-1.145 5.848 2.01 8
-2.328 6.804 1.364 8
-4.665 7.264 1.894 9
-6.122 6.118 2.61 8
-7.083 3.42 2.487 9
-8.329 -0.281 1.15 8
-10.237 -4.267 -0.846 8
-10.683 -9.566 -2.225 9
-4.51 -17.118 -1.185 8
3.016 -20.275 -0.268 9
7.262 -16.665 -0.283 8
6.402 -7.426 -1.602 8
2.14 3.192 -3.914 9
-1.261 9.596 -2.143 8
-2.359 12.358 -0.147 9
-2.273 13.101 1.547 8
-1.672 12.614 2.084 8
-1.361 11.626 1.491 9
-2.393 10.834 0.708 8
-7.175 10.824 -0.661 8
-5.952 7.758 0.228 9
-4.205 4.3 1.139 8
-3.976 1.527 1.733 9
-5.222 -0.402 2.098 8
-6.398 -1.971 2.344 8
-6.975 -2.854 2.617 9
-8.4 -2.899 4.147 8
-7.743 -2.466 3.851 9
-5.602 -1.87 2.744 8
-3.525 -1.137 1.923 8
-2.626 0.0 1.147 9
-1.411 0.947 0.772 8
-0.349 1.333 0.824 9
-0.117 1.477 0.518 8
-0.04 1.437 0.284 8
0.568 1.126 0.182 9
1.913 0.465 -0.371 8
3.254 0.138 -0.665 9
4.028 0.126 -0.772 8
4.218 0.169 -0.716 8
3.997 0.044 -0.606 9
3.57 -0.291 -0.388 8
3.053 -0.668 0.187 9
2.714 -1.129 0.613 8
2.629 -1.558 0.564 8
2.635 -1.83 0.248 9
2.671 -1.73 -0.099 8
2.681 -1.187 -0.289 8
2.595 -0.363 -0.22 9
2.393 0.266 0.187 8
2.176 0.591 0.362 9
1.896 0.475 0.668 8
1.762 0.064 0.932 8
1.726 -0.346 1.038 9
1.355 -0.419 1.131 8
0.725 -0.204 0.945 9
0.422 -0.101 0.583 8
0.369 -0.192 -0.006 8
0.434 -0.351 -0.589 9
0.468 -0.462 -1.09 8
0.369 -0.513 -1.689 9
0.361 -0.567 -1.899 8
0.307 -0.564 -2.333 8
0.389 -0.613 -2.181 9
0.257 -0.616 -1.85 8
-0.152 -0.637 -1.832 9
-0.322 -1.003 -2.146 8
-0.365 -1.278 -2.139 8
-0.321 -1.512 -1.73 9
0.058 -1.6 -1.724 8
0.457 -1.511 -1.685 9
0.66 -1.3 -1.354 8
0.791 -1.033 -1.078 8
1.082 -0.794 -0.767 9
1.486 -0.709 -0.214 8
1.83 -0.641 0.342 8
2.022 -0.567 1.022 9
2.01 -0.553 1.875 8
1.802 -0.741 2.66 9
2.103 -1.334 2.766 8
3.183 -1.97 2.087 8
4.246 -2.294 1.074 9
5.05 -2.347 0.142 8
5.601 -2.215 -0.385 9
6.061 -2.079 -0.18 8
6.163 -1.772 -0.523 8
6.029 -1.376 -1.372 9
5.469 -0.835 -2.846 8
4.382 -0.332 -3.682 9
2.912 -0.022 -3.386 8
1.529 0.122 -3.549 8
-0.016 0.237 -4.376 9
-2.782 0.321 -3.333 8
-5.327 -0.119 -0.33 9
-6.615 -1.162 2.777 8
-6.583 -2.54 4.203 8
-6.467 -3.722 3.531 9
-7.148 -4.648 2.385 8
-7.46 -5.618 1.219 9
-7.369 -5.622 0.143 8
-6.794 -4.656 -0.665 8
-5.812 -2.967 -1.263 9
-4.821 -0.672 -2.042 8
-5.432 1.789 -1.638 8
-5.764 3.292 -1.585 9
-5.864 4.464 -1.795 8
-5.457 5.21 -1.803 9
-4.516 5.396 -1.43 8
-3.562 5.24 -1.192 8
-2.86 4.765 -1.45 9
-1.802 4.583 -1.267 8
-1.286 4.596 0.258 9
-0.991 4.314 2.382 8
-0.535 3.576 4.18 8
-0.145 2.947 5.643 9
1.866 1.651 13.093 8
1.226 2.202 14.551 9
-0.683 3.788 8.338 8
-1.279 5.108 0.804 8
0.484 5.411 -2.691 9
2.426 5.142 -3.487 8
3.168 4.578 -2.055 9
2.719 3.761 -1.306 8
1.698 3.118 -1.172 8
0.865 2.615 -1.104 9
0.626 2.1 -0.744 8
0.687 1.53 -0.381 8
0.516 1.0 -0.381 9
0.36 0.585 -0.202 8
-0.059 0.304 -0.072 9
-0.712 0.158 -0.23 8
-1.265 0.112 -0.739 8
-1.062 0.082 -1.339 9
-0.984 0.138 -1.758 8
-0.723 0.205 -1.875 9
-0.237 0.233 -1.586 8
0.366 0.102 -1.384 8
0.863 -0.298 -1.502 9
0.933 -1.013 -1.286 8
1.581 -1.534 -0.633 9
3.632 -2.375 -0.309 8
4.817 -3.787 -0.746 8
6.371 -5.695 -2.94 9
10.085 -7.822 -7.184 8
15.919 -9.801 -11.986 9
15.626 -10.307 -9.049 8
11.075 -8.457 -0.024 8
6.355 -5.374 6.36 9
3.158 -1.869 7.392 8
1.658 1.22 4.6 9
1.142 3.048 1.772 8
0.064 4.172 0.876 8
-1.023 4.675 0.502 9
-1.6 4.699 0.457 8
-1.745 4.172 0.638 8
-1.942 2.951 0.925 9
-2.812 0.821 1.165 8
-5.562 -1.902 0.907 9
-7.213 -4.994 0.28 8
-7.267 -8.389 -0.265 8
-5.879 -11.978 -0.63 9
-3.518 -15.12 -1.091 8
-0.592 -16.233 -2.335 9
1.642 -11.768 -2.657 8
2.062 -3.6 -1.887 8
1.146 3.954 -0.69 9
-0.085 9.031 0.385 8
-0.818 11.476 1.012 9
-1.111 12.174 1.17 8
-2.264 11.89 0.814 8
-3.165 11.052 0.579 9
-3.577 9.503 0.823 8
-3.625 7.44 1.337 9
-3.353 5.148 1.824 8
-2.274 2.789 2.346 8
-2.884 1.114 1.672 9
-4.301 -0.012 0.919 8
-4.788 -1.213 0.33 8
-3.943 -2.526 0.144 9
-2.392 -3.474 0.395 8
-1.612 -3.079 0.625 9
-1.691 -1.275 1.162 8
-2.887 0.776 1.276 8
-4.029 1.832 1.613 9
-4.0 1.738 1.892 8
-2.73 1.117 1.798 9
-2.358 1.104 1.987 8
-2.51 1.458 1.916 8
-1.677 1.364 1.687 9
-0.356 0.937 1.33 8
1.014 0.6 0.604 9
2.258 0.572 -0.399 8
3.569 0.39 -0.626 8
4.25 0.1 -0.175 9
4.523 -0.219 0.273 8
4.443 -0.53 0.677 9
4.109 -0.833 0.928 8
3.272 -1.158 0.555 8
2.512 -1.243 0.121 9
1.895 -0.975 -0.218 8
1.373 -0.502 -0.542 9
1.004 -0.054 -0.644 8
0.823 0.202 -0.661 8
0.825 0.214 -0.783 9
0.946 0.079 -0.895 8
0.906 -0.051 -0.762 8
0.654 -0.061 -0.744 9
0.264 0.03 -0.791 8
0.048 0.047 -0.94 9
0.239 -0.17 -1.225 8
0.463 -0.508 -1.506 8
0.583 -0.87 -1.752 9
0.567 -1.077 -2.052 8
0.628 -1.182 -2.106 9
0.797 -1.167 -1.985 8
0.963 -1.017 -1.814 8
0.946 -0.819 -1.273 9
0.626 -0.497 -0.964 8
-0.06 -0.161 -0.91 9
-0.456 0.04 -0.857 8
-0.321 -0.025 -0.673 8
0.198 -0.412 -0.335 9
0.673 -1.005 0.12 8
0.985 -1.51 0.224 9
1.18 -1.771 0.386 8
1.322 -1.9 0.779 8
1.459 -1.868 1.282 9
1.576 -1.605 1.617 8
1.523 -1.129 1.504 9
1.665 -0.748 1.229 8
2.004 -0.683 1.333 8
2.594 -0.954 1.356 9
3.191 -1.404 1.178 8
3.575 -1.826 0.809 8
3.984 -2.108 0.049 9
4.56 -2.25 -0.877 8
5.064 -2.298 -1.32 9
5.519 -2.256 -1.373 8
5.931 -2.181 -1.545 8
6.208 -2.137 -2.388 9
6.021 -2.138 -4.048 8
5.277 -2.044 -4.494 9
3.69 -1.663 -4.221 8
1.364 -1.127 -3.526 8
-1.361 -0.548 -2.047 9
-3.962 -0.031 0.501 8
-5.709 0.264 3.133 9
-6.522 -0.034 4.792 8
-7.133 -0.619 4.97 8
-7.651 -1.766 4.56 9
-7.605 -3.074 3.791 8
-6.859 -3.846 2.486 9
-7.156 -3.701 0.52 8
-7.505 -2.658 -1.076 8
-7.043 -1.387 -1.589 9
-6.121 -0.078 -1.353 8
-5.059 1.154 -1.242 8
-4.199 2.262 -1.87 9
-4.214 3.279 -2.309 8
-4.208 4.053 -1.617 9
-4.352 4.543 -0.419 8
-4.771 5.238 0.76 8
-4.865 6.06 1.637 9
-3.934 6.525 2.186 8
-2.158 5.91 2.678 9
-0.708 5.088 1.953 8
0.877 3.8 3.615 8
3.452 1.602 12.226 9
4.435 0.277 17.587 8
1.366 1.586 8.759 9
-1.17 2.972 0.945 8
-1.387 4.131 -2.337 8
0.811 3.953 -3.594 9
3.17 3.145 -3.295 8
3.897 2.298 -2.304 9
2.567 1.727 -1.651 8
1.809 1.394 -1.469 8
1.166 1.247 -1.707 9
0.826 1.019 -1.899 8
0.699 0.657 -1.571 9
0.646 0.261 -1.026 8
0.568 -0.011 -0.903 8
0.543 -0.114 -1.198 9
-0.161 -0.047 -1.326 8
-0.316 -0.024 -1.673 8
-0.241 -0.058 -2.005 9
-0.175 -0.1 -2.274 8
-0.244 -0.062 -2.522 9
-0.688 0.202 -2.524 8
-0.29 0.225 -2.549 8
-0.329 0.347 -2.889 9
-0.57 0.426 -3.231 8
-0.378 0.262 -3.369 9
0.64 -0.223 -3.19 8
1.389 -0.678 -2.382 8
2.307 -1.146 -2.685 9
2.431 -2.218 -2.853 8
4.862 -3.583 -3.897 9
9.661 -5.113 -5.317 8
13.774 -6.558 -5.061 8
10.376 -5.862 1.795 9
7.303 -4.121 5.163 8
5.337 -2.644 5.135 9
3.802 -1.366 3.798 8
2.286 -0.181 2.614 8
0.858 0.99 2.086 9
0.225 2.373 1.815 8
-0.65 3.639 1.473 8
-0.897 4.166 1.116 9
-0.667 4.066 0.669 8
-0.591 3.695 0.149 9
-1.337 3.414 -0.208 8
-2.754 3.124 0.58 8
-4.408 1.639 1.324 9
-5.153 -1.507 1.689 8
-5.356 -6.1 1.193 9
-5.311 -11.419 -0.155 8
-4.985 -16.422 -1.937 8
-3.667 -20.275 -4.142 9
-2.922 -18.83 -6.646 8
-1.06 -11.446 -5.856 9
0.998 -2.192 -3.384 8
2.08 5.493 -1.107 8
1.486 10.024 0.01 9
-0.044 11.854 1.071 8
-1.113 12.193 1.146 9
-1.867 11.706 1.095 8
-2.075 10.605 1.194 8
-1.986 9.115 1.477 9
-2.009 7.403 1.922 8
-1.201 5.168 3.051 9
-1.581 3.28 2.503 8
-2.314 1.698 1.41 8
-2.565 -0.058 0.484 9
-2.331 -1.915 -0.145 8
-2.281 -3.295 -0.756 8
-2.838 -3.656 -1.235 9
-3.753 -2.885 -0.82 8
-4.219 -1.657 -0.254 9
-4.06 -0.677 0.545 8
-3.485 -0.175 1.626 8
-2.915 0.092 2.735 9
-2.536 0.554 2.512 8
-1.813 0.923 2.258 9
-1.121 0.999 2.569 8
-0.272 0.991 2.796 8
1.037 0.93 2.647 9
2.891 0.735 2.227 8
3.983 0.931 1.082 9
4.023 1.15 0.491 8
3.916 1.046 0.522 8
3.785 0.759 0.66 9
3.609 0.44 0.616 8
3.316 0.159 0.433 9
2.679 -0.094 0.339 8
2.162 -0.332 0.195 8
1.518 -0.484 0.238 9
0.654 -0.546 0.03 8
-0.168 -0.488 -0.625 9
-0.461 -0.273 -1.554 8
-0.159 -0.023 -2.19 8
-0.607 0.413 -2.218 9
-1.383 0.708 -2.061 8
-2.048 0.716 -1.964 8
-2.104 0.157 -2.203 9
-1.813 -0.489 -2.552 8
-1.502 -1.235 -2.24 9
-1.411 -1.516 -2.391 8
-1.171 -1.628 -2.586 8
-0.446 -1.756 -2.669 9
0.514 -1.771 -2.66 8
1.068 -1.371 -2.671 9
1.577 -1.014 -2.529 8
2.389 -0.872 -2.158 8
3.031 -0.846 -1.637 9
3.229 -0.82 -1.072 8
2.949 -0.806 -0.479 9
2.139 -0.893 0.208 8
1.321 -1.059 0.829 8
0.863 -1.306 1.44 9
0.699 -1.548 2.111 8
0.876 -1.698 2.689 9
1.318 -1.7 3.211 8
1.845 -1.552 3.874 8
2.398 -1.409 4.303 9
2.468 -1.337 4.473 8
2.695 -1.558 4.475 8
3.223 -1.878 4.027 9
4.034 -2.039 2.957 8
4.987 -1.86 1.368 9
5.702 -1.486 -0.027 8
5.511 -1.125 -0.85 8
5.339 -1.127 -1.178 9
5.397 -1.289 -1.47 8
5.507 -1.328 -2.023 9
5.258 -1.038 -2.756 8
4.435 -0.38 -2.669 8
3.647 0.412 -3.277 9
2.402 1.178 -3.624 8
0.873 1.626 -3.281 9
-1.0 1.549 -1.917 8
-3.482 0.922 0.581 8
-5.465 -0.045 3.2 9
-6.537 -1.389 4.617 8
-6.444 -2.346 4.126 9
-6.31 -2.919 2.898 8
-6.714 -3.314 1.805 8
-7.008 -3.801 1.173 9
-6.431 -3.907 -0.209 8
-6.846 -3.63 -0.572 9
-6.758 -2.844 -0.963 8
-6.68 -1.767 -1.677 8
-6.802 -0.538 -2.995 9
-6.928 0.629 -5.087 8
-7.678 1.809 -5.293 8
-7.779 4.204 -1.668 9
-6.423 6.028 3.046 8
-2.204 5.979 10.266 9
2.252 5.036 16.833 8
1.104 5.994 14.935 8
-1.629 6.916 4.58 9
0.139 6.819 0.326 8
3.058 6.013 -0.415 9
5.164 4.802 -0.418 8
5.151 3.581 -1.194 8
2.757 2.697 -2.466 9
1.46 1.548 -2.704 8
0.756 0.488 -3.134 9
-0.233 -0.181 -3.036 8
-1.201 -0.533 -2.632 8
-1.826 -0.638 -2.227 9
-2.104 -0.476 -1.934 8
-2.277 -0.041 -1.454 9
-2.557 0.589 -1.326 8
-2.782 1.153 -1.502 8
-2.561 1.468 -1.718 9
-2.025 1.582 -1.786 8
-1.847 1.752 -1.696 9
-1.43 1.829 -1.546 8
-0.553 1.798 -1.721 8
-0.188 1.783 -1.709 9
0.048 1.658 -1.318 8
0.337 1.475 -0.844 8
0.276 1.527 -1.005 9
0.519 1.511 -0.893 8
1.608 0.896 -1.595 9
1.422 0.457 -2.22 8
1.497 0.087 -2.405 8
2.873 -0.536 -2.304 9
4.809 -1.716 -2.401 8
6.35 -4.027 -1.423 9
9.176 -6.302 -3.076 8
12.301 -7.55 -4.481 8
13.836 -7.786 -3.675 9
13.095 -7.309 -0.379 8
11.174 -6.4 3.756 9
7.643 -4.644 6.207 8
4.278 -1.855 4.908 8
2.729 0.695 2.497 9
1.823 2.588 0.487 8
0.668 3.78 -0.482 9
-0.267 4.434 -0.635 8
-0.962 4.194 0.184 8
-0.9 3.151 0.615 9
-1.629 1.619 0.69 8
-3.33 -0.578 0.172 8
-5.657 -3.444 -0.74 9
-8.064 -6.555 -1.254 8
-10.42 -10.642 -0.389 9
-9.348 -14.822 0.111 8
-5.705 -16.359 -0.175 8
-0.876 -13.758 -0.73 9
2.903 -7.13 -0.992 8
2.89 1.766 -0.755 9
0.714 7.924 -0.374 8
-0.662 11.125 0.048 8
-1.512 12.558 0.462 9
-2.307 12.872 0.575 8
-3.151 12.395 0.26 9
-3.57 11.278 -0.252 8
-3.19 9.297 0.38 8
-1.871 6.578 1.727 9
-0.898 4.202 2.344 8
-1.073 2.426 2.079 9
-3.222 1.38 1.216 8
-5.301 0.566 1.399 8
-5.616 -0.846 2.592 9
-5.462 -1.69 2.376 8
-4.503 -2.216 0.859 9
-3.872 -2.263 -0.156 8
-3.945 -1.814 -0.022 8
-3.387 -1.239 -0.398 9
-2.062 -0.608 -0.06 8
-0.805 -0.222 0.768 8
-0.209 0.093 1.839 9
-0.035 0.324 2.607 8
0.272 0.338 2.616 9
1.243 -0.055 1.768 8
1.807 -0.196 1.171 8
2.333 -0.262 0.698 9
2.984 -0.496 0.549 8
3.679 -0.83 0.692 9
4.167 -1.057 0.844 8
4.084 -0.95 0.481 8
3.287 -0.691 0.199 9
2.708 -0.402 0.319 8
2.401 -0.118 0.282 9
2.246 0.139 0.088 8
2.103 0.368 -0.105 8
1.906 0.581 -0.224 9
1.752 0.653 -0.156 8
1.518 0.547 -0.116 9
1.394 0.284 -0.314 8
1.344 -0.03 -0.613 8
1.227 -0.297 -0.769 9
0.884 -0.496 -0.616 8
0.567 -0.594 -0.04 8
0.075 -0.485 0.01 9
-0.294 -0.224 -0.098 8
-0.539 -0.009 -0.293 9
-0.752 -0.009 -0.608 8
-0.977 -0.259 -1.037 8
-0.97 -0.652 -1.386 9
